  #time                     mass                      x-momentum                y-momentum                z-momentum                E_internal+kinetic        E_kinetic_(from_vel)      E_internal                E_grav                    E_restmass                E_neutloss                mass_burned               mass_burned_to_NSQE       mass_burned_to_NSE        mass_burned_by_flame      estimated_Ni56_mass       mass_with_dens_>_1e9      mass_with_dens_>_3e8      mass_with_dens_>_1e8      mass_with_dens_>_3e7      mass_with_dens_>_2e7      mass_with_dens_>_1.5e7    mass_with_dens_>_1e7      mass_with_dens_>_7e6      mass_with_dens_>_3e6      mass_with_dens_>_1e6      burned_volume             maximum_density           minimum_flame_density     T_max                     Pressure_at_T_max        
  1.204323011983304825E-02  2.745879400917121111E+33  1.021349645021860571E+28  4.475254489554042419E+27 -1.358333563445880121E+32  2.529754481634118943E+51  6.621520392247437238E+44  2.529753819482075274E+51 -3.039407314023015261E+51 -2.073969442424023208E+52  8.994113796396239742E+44  5.883090318952935787E+28  5.883090318952935787E+28  5.883076381210585348E+28  5.883003657360790659E+28  4.711891133747925694E+28  6.828908212632819770E+32  1.748280535064522125E+33  2.312052960063532181E+33  2.599548349233352440E+33  2.648726680885829937E+33  2.674276064319850268E+33  2.700183767800365611E+33  2.715709691750266714E+33  2.735359981817315849E+33  2.743500776917340084E+33  2.926719310221695795E+19  2.197671606498930931E+09  2.174836000897304058E+09  8.564018635203313828E+09  1.386694171579274729E+27
  1.268234581085451659E-02  2.745879400917121111E+33  8.588284580406051571E+27  7.557306974598916368E+27 -1.418289469535036288E+32  2.529761469560313799E+51  6.392730592512939363E+44  2.529760830287255758E+51 -3.039413914956339513E+51 -2.073969466434316446E+52  9.504517286179367039E+44  5.945925843126094712E+28  5.945925843126094712E+28  5.945911857929051117E+28  5.945834630069554321E+28  4.708281928362357271E+28  6.828946930316145166E+32  1.748294797141049953E+33  2.312064548998147354E+33  2.599545190245732286E+33  2.648724451986515698E+33  2.674276424017487754E+33  2.700184049054244259E+33  2.715709860037952932E+33  2.735355711795533945E+33  2.743499989705261668E+33  2.958134830987734221E+19  2.197836378498562336E+09  2.174936447408803463E+09  8.571486042492925644E+09  1.386876806013569896E+27
  1.332142884925095749E-02  2.745879400917123417E+33  5.837780001390489674E+27  5.603711184300572839E+27 -1.474096401146408754E+32  2.529768457370930951E+51  6.237007462834400407E+44  2.529767833670182634E+51 -3.039420513525105399E+51 -2.073969490667759948E+52  1.001838811205170315E+45  6.009307433807063593E+28  6.009307433807063593E+28  6.009293429260377207E+28  6.009211553002361366E+28  4.704769561681191535E+28  6.828984885781007037E+32  1.748269285548951344E+33  2.312046837866386887E+33  2.599542047142104240E+33  2.648725499749750110E+33  2.674276783799962968E+33  2.700184332527674930E+33  2.715710140195376712E+33  2.735353028415355800E+33  2.743499422967835436E+33  2.989867077508924211E+19  2.198069659979922771E+09  2.174969845746479988E+09  8.578823240891300201E+09  1.387010323816365264E+27
  1.396045717955300691E-02  2.745879400917127452E+33  1.016700002982827118E+28 -3.135783570886964772E+27 -1.529038754346311073E+32  2.529775444520651291E+51  6.151156350962624652E+44  2.529774829405018735E+51 -3.039427108764206997E+51 -2.073969515122769540E+52  1.053572178249283834E+45  6.073235773585055528E+28  6.073235773585055528E+28  6.073221755568085064E+28  6.073135104162633692E+28  4.701355256544200323E+28  6.829021990608199311E+32  1.748164609034134623E+33  2.312039133956842183E+33  2.599540882261310278E+33  2.648725237028845994E+33  2.674277143776090373E+33  2.700184618150325376E+33  2.715709965355849721E+33  2.735350679541367278E+33  2.743497156622877035E+33  3.021909384650277683E+19  2.197838399143028736E+09  2.174852764720523834E+09  8.585958625238426208E+09  1.385805697055165299E+27
  1.459945316577088495E-02  2.745879400917125723E+33  4.206145713161232817E+27  4.249572595337702074E+27 -1.586464100642075309E+32  2.529782430966313789E+51  6.121578373694123600E+44  2.529781818808480034E+51 -3.039433699630065411E+51 -2.073969539797873767E+52  1.105655774911656189E+45  6.137715826129767986E+28  6.137715826129767986E+28  6.137701798203353979E+28  6.137610325540353496E+28  4.698038838280657469E+28  6.829058198509837427E+32  1.748108563801495886E+33  2.312011937092982118E+33  2.599534813240244502E+33  2.648724975857270654E+33  2.674277504003925330E+33  2.700184905899187320E+33  2.715710013117637203E+33  2.735347884813154316E+33  2.743495135405473479E+33  3.054246062018042675E+19  2.197661913246185303E+09  2.175015200460364819E+09  8.593033744755098343E+09  1.385620696982060411E+27
  1.523843577430835164E-02  2.745879400917128029E+33  1.020308835449036101E+28 -1.049213496217384626E+28 -1.648554584005776590E+32  2.529789416643131209E+51  6.125122411712025788E+44  2.529788804130889381E+51 -3.039440284092770712E+51 -2.073969564688313462E+52  1.158094081298403185E+45  6.202751786731071445E+28  6.202751786731071445E+28  6.202737751360332158E+28  6.202641565473423450E+28  4.694818708948475389E+28  6.829093478356524830E+32  1.748022471076930142E+33  2.311965283177483898E+33  2.599530721687524260E+33  2.648722752224197476E+33  2.674277864622394880E+33  2.700185195724911110E+33  2.715710630066209596E+33  2.735345662288052539E+33  2.743492889064390325E+33  3.086854615665990451E+19  2.197700438322153568E+09  2.174839042501398087E+09  8.600183459292322159E+09  1.385641719557286225E+27
  1.587735067565553340E-02  2.745879400917128605E+33 -1.129470114593754246E+28 -8.021194478944167356E+27 -1.717525908568031863E+32  2.529796400754524461E+51  6.139716469834710028E+44  2.529795786782885666E+51 -3.039446860512732794E+51 -2.073969589791804477E+52  1.210885995577422835E+45  6.268340628474065319E+28  6.268340628474065319E+28  6.268326556106880496E+28  6.268225882821230438E+28  4.691693387101121876E+28  6.829127774075395239E+32  1.747886700116234301E+33  2.311931936588095392E+33  2.599530572345142268E+33  2.648721187688285796E+33  2.674278717210339000E+33  2.700185487547268973E+33  2.715710665480017532E+33  2.735343144742200719E+33  2.743492197224779793E+33  3.119716783819298816E+19  2.197665129123332500E+09  2.174603130686051846E+09  8.607393271753938675E+09  1.385823943591848141E+27
  1.651626794601075351E-02  2.745879400917130334E+33  2.281167463749079338E+27 -1.635618076594205690E+28 -1.793049102190386232E+32  2.529803383923247827E+51  6.155290658536089577E+44  2.529802768394187814E+51 -3.039453431417960537E+51 -2.073969615116588826E+52  1.264041274957049882E+45  6.334492761518716393E+28  6.334492761518716393E+28  6.334478617361943931E+28  6.334373621000793229E+28  4.688660690336670971E+28  6.829161159831090330E+32  1.747838909604557898E+33  2.311911902357863147E+33  2.599530428835859407E+33  2.648720283024292524E+33  2.674278587216285122E+33  2.700185781342650806E+33  2.715710476586282860E+33  2.735341015287538834E+33  2.743492481317897125E+33  3.152841793934739866E+19  2.197776065300944805E+09  2.174551267361736774E+09  8.614393560626028061E+09  1.385768802492631468E+27
  1.715520920280156833E-02  2.745879400917130911E+33  8.636414939599458995E+27 -1.410875933307956404E+28 -1.873725891424517245E+32  2.529810366244491313E+51  6.168487218971997830E+44  2.529809749395772084E+51 -3.039459997139902922E+51 -2.073969640666278020E+52  1.317565409794917825E+45  6.401213963486321588E+28  6.401213963486321588E+28  6.401199755885375249E+28  6.401090628866322443E+28  4.685719405421568428E+28  6.829193651052410640E+32  1.747820145144618443E+33  2.311869149013871398E+33  2.599524391206378949E+33  2.648721349246742738E+33  2.674280915177201040E+33  2.700186077060870513E+33  2.715710514708094731E+33  2.735338766312575373E+33  2.743491205960067109E+33  3.186241803614431232E+19  2.197861429523303509E+09  2.174777423352200985E+09  8.621336662228809357E+09  1.385749645469186432E+27
  1.779410270690288606E-02  2.745879400917138981E+33  1.256537662968217512E+28 -1.952377419745763160E+28 -1.961408094107127165E+32  2.529817346794146040E+51  6.178409960539688343E+44  2.529816728953148143E+51 -3.039466557664611696E+51 -2.073969666436078065E+52  1.371455584846144550E+45  6.468499793859106665E+28  6.468499793859106665E+28  6.468485513079337106E+28  6.468372555035223453E+28  4.682868840512178904E+28  6.829225181628580252E+32  1.747791180871984323E+33  2.311806984545885353E+33  2.599521303956856956E+33  2.648724387116328283E+33  2.674282751690040763E+33  2.700186374581525043E+33  2.715710551415869130E+33  2.735334536573066102E+33  2.743490952229558417E+33  3.219917010006078259E+19  2.197784045752839088E+09  2.174848870530598164E+09  8.628198762130565643E+09  1.385746165579054493E+27
  1.843297495315402920E-02  2.745879400917137252E+33  5.568113985752701454E+27 -2.487309149932601665E+28 -2.053088094338199340E+32  2.529824325770897365E+51  6.188697505354365725E+44  2.529823706901150439E+51 -3.039473114354800102E+51 -2.073969692427069890E+52  1.425716909319401158E+45  6.536355840070854023E+28  6.536355840070854023E+28  6.536341460632818258E+28  6.536224787214889438E+28  4.680108042639245171E+28  6.829255693114284160E+32  1.747801254153838170E+33  2.311748379042055266E+33  2.599517233073251127E+33  2.648724153214656564E+33  2.674285079722403227E+33  2.700186673770530200E+33  2.715709665696332686E+33  2.735330212010114202E+33  2.743490922263129923E+33  3.253869141794874982E+19  2.197895890366394043E+09  2.174587196226665020E+09  8.635057084606609344E+09  1.385821489095278070E+27
  1.907180311581611540E-02  2.745879400917142440E+33  3.615022544194728403E+28 -3.706422058524077239E+28 -2.148612301114666279E+32  2.529831302887325323E+51  6.205180725414189850E+44  2.529830682369255264E+51 -3.039479666210685978E+51 -2.073969718642960445E+52  1.480350699512588368E+45  6.604782458975021045E+28  6.604782458975021045E+28  6.604768029652632671E+28  6.604647499674479407E+28  4.677435806318163677E+28  6.829285166231050629E+32  1.747791469116430729E+33  2.311699911653903010E+33  2.599518075042545500E+33  2.648724579474500995E+33  2.674285932910704704E+33  2.700186974436533873E+33  2.715709924007008829E+33  2.735324640695739409E+33  2.743489605402293809E+33  3.288101095429606605E+19  2.198101866817578793E+09  2.174705808863553047E+09  8.641895656238283157E+09  1.385936654441545145E+27
  1.971058158614321862E-02  2.745879400917140711E+33  1.947359433121065875E+28 -7.019666494997503834E+28 -2.244674548260728400E+32  2.529838278014210675E+51  6.231004927594738614E+44  2.529837654913713143E+51 -3.039486214010109624E+51 -2.073969745083627177E+52  1.535359114391881938E+45  6.673781681399242022E+28  6.673781681399242022E+28  6.673767227101516512E+28  6.673642706800360239E+28  4.674851419762922763E+28  6.829313544547214120E+32  1.747771807234653407E+33  2.311697647082222046E+33  2.599518913397576800E+33  2.648725010454444688E+33  2.674286294161381643E+33  2.700187276374604841E+33  2.715709725513951135E+33  2.735322043899857308E+33  2.743489594890149798E+33  3.322624493629102899E+19  2.198020004125926495E+09  2.174745306175858021E+09  8.648605273030488968E+09  1.385939126491703180E+27
  2.034933734716245016E-02  2.745879400917148205E+33  3.492300517457801785E+28 -8.147162660401418568E+28 -2.343844179799017464E+32  2.529845251432317943E+51  6.263567182381179999E+44  2.529844625075592645E+51 -3.039492754900183550E+51 -2.073969771754805703E+52  1.590746898524069533E+45  6.743359073615536495E+28  6.743359073615536495E+28  6.743344603165868185E+28  6.743216020044190586E+28  4.672354309223932704E+28  6.829340838171064365E+32  1.747742395080781869E+33  2.311708853680592748E+33  2.599518763261245790E+33  2.648725446092247177E+33  2.674286654983661775E+33  2.700187579341883072E+33  2.715709982346552509E+33  2.735318925557425265E+33  2.743489862208875475E+33  3.357451823532257280E+19  2.198081935607275486E+09  2.174616032206730843E+09  8.655299861609518051E+09  1.386000462498381950E+27
  2.098807736381324077E-02  2.745879400917145899E+33  6.766230308488042010E+28 -9.093205671594253481E+28 -2.440057828659045617E+32  2.529852223188555916E+51  6.301654299154936264E+44  2.529851593023121198E+51 -3.039499287514776405E+51 -2.073969798658952704E+52  1.646517303163434101E+45  6.813517978733233713E+28  6.813517978733233713E+28  6.813503496434308031E+28  6.813370765831210862E+28  4.669943591398099557E+28  6.829367070412678191E+32  1.747742645863050066E+33  2.311720431294531298E+33  2.599519590923913001E+33  2.648725886374705780E+33  2.674287015325399612E+33  2.700187883077068707E+33  2.715710932167090951E+33  2.735316517535210861E+33  2.743489731786386165E+33  3.392583044919864934E+19  2.198236214521659374E+09  2.174508439887109756E+09  8.661929630424062729E+09  1.386036164670132597E+27
  2.162677036082774271E-02  2.745879400917151663E+33  2.732689923695584448E+28 -7.242239183121522804E+28 -2.536998251231944682E+32  2.529859192898243020E+51  6.344324487370564258E+44  2.529858558465797686E+51 -3.039505812484358306E+51 -2.073969825794265745E+52  1.702670718526415846E+45  6.884257388990739669E+28  6.884257388990739669E+28  6.884242896857923605E+28  6.884106032035352843E+28  4.667617738432230455E+28  6.829392230572524661E+32  1.747762865967781599E+33  2.311722542789015996E+33  2.599518445745665568E+33  2.648724364715484841E+33  2.674287375089274744E+33  2.700188187287233789E+33  2.715710843899290278E+33  2.735312338211748419E+33  2.743489520021351514E+33  3.428009959792910746E+19  2.198157334496211529E+09  2.174478931671265602E+09  8.668503359689352036E+09  1.386066686312694546E+27
  2.226544034699850724E-02  2.745879400917156275E+33  4.552232841118003932E+28 -1.112432666349527483E+29 -2.631933311433160187E+32  2.529866160798388251E+51  6.388716923427838034E+44  2.529865521926693262E+51 -3.039512330511985191E+51 -2.073969853161255782E+52  1.759212041584746009E+45  6.955582330599021715E+28  6.955582330599021715E+28  6.955567830908478501E+28  6.955426989589843991E+28  4.665375439430515585E+28  6.829416344928296231E+32  1.747950694583677298E+33  2.311711919476983152E+33  2.599524173169248975E+33  2.648724157592192296E+33  2.674287734317379183E+33  2.700188491698536405E+33  2.715710739829281138E+33  2.735310104010692358E+33  2.743490394511110262E+33  3.463736443897950618E+19  2.198249929632420063E+09  2.174474084994318962E+09  8.674969988517944336E+09  1.386085899581768226E+27
  2.290408804364678017E-02  2.745879400917155122E+33  3.372425133236748989E+28 -7.293922650856641349E+28 -2.723018656920715307E+32  2.529873126948529059E+51  6.430834517306328424E+44  2.529872483865068495E+51 -3.039518843700180056E+51 -2.073969880762942289E+52  1.816144086468505454E+45  7.027495364168603761E+28  7.027495364168603761E+28  7.027480837714103866E+28  7.027336253997073670E+28  4.663215593549165921E+28  6.829439437245378608E+32  1.748090008104146269E+33  2.311652550599294443E+33  2.599525960219294663E+33  2.648723298138097365E+33  2.674288093118676692E+33  2.700188304424044822E+33  2.715709837332185387E+33  2.735308742799442438E+33  2.743490113399133193E+33  3.499767208397144474E+19  2.198404206522852898E+09  2.174378176843472004E+09  8.681421911936027527E+09  1.386162354758572116E+27
  2.354267766821980731E-02  2.745879400917155699E+33  9.044241342479971278E+28 -5.865503126064824213E+28 -2.809841122184184000E+32  2.529880090999692253E+51  6.470538188067410690E+44  2.529879443945874521E+51 -3.039525353302308532E+51 -2.073969908598480675E+52  1.873466474966287044E+45  7.099995025292592833E+28  7.099995025292592833E+28  7.099980410620296568E+28  7.099832272668995300E+28  4.661137196081727408E+28  6.829461526170739420E+32  1.748121933774002564E+33  2.311596905180610843E+33  2.599527740486083444E+33  2.648723752408847668E+33  2.674287960217287397E+33  2.700186969698342390E+33  2.715709912332218420E+33  2.735308276059832804E+33  2.743489352270283964E+33  3.536102803142229606E+19  2.198391680770605087E+09  2.174294490712090492E+09  8.687822729937494278E+09  1.386232510237488452E+27
  2.418124744690524838E-02  2.745879400917158581E+33  7.386825766674135880E+28 -3.166551677469453658E+28 -2.887076044074842325E+32  2.529887053419519183E+51  6.509910482279304431E+44  2.529886402428469974E+51 -3.039531860534569708E+51 -2.073969936670797369E+52  1.931184945783671557E+45  7.173088030686367801E+28  7.173088030686367801E+28  7.173073311371905932E+28  7.172921710808116804E+28  4.659139628310760897E+28  6.829482655483046306E+32  1.748174273180701591E+33  2.311574456114041849E+33  2.599536397039260338E+33  2.648724865850690560E+33  2.674288318872714395E+33  2.700187108646348996E+33  2.715709689047297587E+33  2.735309209152497668E+33  2.743488842148854091E+33  3.572757276599873536E+19  2.198374364625670910E+09  2.174232887788768768E+09  8.694103310548610687E+09  1.386198759554619533E+27
  2.481980373884109733E-02  2.745879400917161463E+33  3.458847273293153219E+28 -1.149633675002311057E+28 -2.954121298954343924E+32  2.529894014375114079E+51  6.550605393906737114E+44  2.529893359314569558E+51 -3.039538363759751465E+51 -2.073969964983946249E+52  1.989301890417734097E+45  7.246777354919087042E+28  7.246777354919087042E+28  7.246762545956182976E+28  7.246607382559119413E+28  4.657222682951094487E+28  6.829502857144760872E+32  1.748256886420894414E+33  2.311542613205078277E+33  2.599548001011784930E+33  2.648726638960540398E+33  2.674288677700972397E+33  2.700187410185002415E+33  2.715709908821036906E+33  2.735310243496627927E+33  2.743488607630761937E+33  3.609745332558954496E+19  2.198542058682559490E+09  2.174196434164602280E+09  8.700391174640119553E+09  1.386252506295647778E+27
  2.545829844956884122E-02  2.745879400917164346E+33 -9.910877761263353106E+27 -3.924101430498546682E+28 -3.006857314176416759E+32  2.529900973450398338E+51  6.594381695816466587E+44  2.529900314012228169E+51 -3.039544861251719659E+51 -2.073969993539119899E+52  2.047814817752933580E+45  7.321059460233376348E+28  7.321059460233376348E+28  7.321044581272084962E+28  7.320885612031151772E+28  4.655385919310512579E+28  6.829522133614854280E+32  1.748330480878241348E+33  2.311570150591579374E+33  2.599554688418103374E+33  2.648730383137407748E+33  2.674289528555697337E+33  2.700187546296295811E+33  2.715707604235328369E+33  2.735310890142444125E+33  2.743488241189129133E+33  3.647072815869893018E+19  2.198564142572939873E+09  2.174192391039686680E+09  8.706629978967098236E+09  1.386297339972342389E+27
